frame.time,http.host,ip.src
"Mar 17, 2015 08:58:44.160968000 UTC","bam.nr-data.net","192.168.0.54"
"Mar 17, 2015 08:58:44.280527000 UTC","pixel.fetchback.com","192.168.0.54"
"Mar 17, 2015 08:58:44.861601000 UTC","pixel.fetchback.com","192.168.0.54"
"Mar 17, 2015 08:59:04.381827000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:04.553091000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:04.617149000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:04.778792000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:04.793697000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:04.923244000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:04.940800000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:04.994538000 UTC","www.googleadservices.com","192.168.0.54"
"Mar 17, 2015 08:59:05.009213000 UTC","connect.facebook.net","192.168.0.54"
"Mar 17, 2015 08:59:05.049367000 UTC","stats.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 08:59:05.076364000 UTC","cdn.ywxi.net","192.168.0.54"
"Mar 17, 2015 08:59:05.076375000 UTC","cdnrep.reimage.com","192.168.0.54"
"Mar 17, 2015 08:59:05.076731000 UTC","cdnrep.reimage.com","192.168.0.54"
"Mar 17, 2015 08:59:05.077264000 UTC","googleads.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 08:59:05.077301000 UTC","cdnrep.reimage.com","192.168.0.54"
"Mar 17, 2015 08:59:05.077500000 UTC","cdnrep.reimage.com","192.168.0.54"
"Mar 17, 2015 08:59:05.077500000 UTC","cdnrep.reimage.com","192.168.0.54"
"Mar 17, 2015 08:59:05.078407000 UTC","cdnrep.reimage.com","192.168.0.54"
"Mar 17, 2015 08:59:05.093347000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:05.124144000 UTC","www.googleadservices.com","192.168.0.54"
"Mar 17, 2015 08:59:05.158006000 UTC","stats.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 08:59:05.160201000 UTC","cdn.ywxi.net","192.168.0.54"
"Mar 17, 2015 08:59:05.173301000 UTC","www.google.com","192.168.0.54"
"Mar 17, 2015 08:59:05.191415000 UTC","cdn.ywxi.net","192.168.0.54"
"Mar 17, 2015 08:59:05.214809000 UTC","googleads.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 08:59:05.251854000 UTC","www.google.se","192.168.0.54"
"Mar 17, 2015 08:59:05.262772000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:05.270709000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:05.287474000 UTC","www.googleadservices.com","192.168.0.54"
"Mar 17, 2015 08:59:05.313799000 UTC","stats.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 08:59:05.314793000 UTC","www.google.com","192.168.0.54"
"Mar 17, 2015 08:59:05.359979000 UTC","googleads.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 08:59:05.390058000 UTC","www.google.se","192.168.0.54"
"Mar 17, 2015 08:59:05.426718000 UTC","www.google.com","192.168.0.54"
"Mar 17, 2015 08:59:05.475716000 UTC","www.googleadservices.com","192.168.0.54"
"Mar 17, 2015 08:59:05.493497000 UTC","stats.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 08:59:05.516200000 UTC","www.google.se","192.168.0.54"
"Mar 17, 2015 08:59:05.558010000 UTC","googleads.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 08:59:05.658603000 UTC","www.google.com","192.168.0.54"
"Mar 17, 2015 08:59:05.738989000 UTC","www.google.se","192.168.0.54"
"Mar 17, 2015 08:59:15.374118000 UTC","324-events.olark.com","192.168.0.51"
"Mar 17, 2015 08:59:18.621187000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:32.300872000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:32.600493000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:33.261279000 UTC","webservice.reimageplus.com","192.168.0.54"
"Mar 17, 2015 08:59:33.509158000 UTC","www.reimageplus.com","192.168.0.54"
"Mar 17, 2015 09:00:17.418938000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:00:43.489369000 UTC","ads-grooveshark.com","192.168.0.51"
"Mar 17, 2015 09:00:43.981029000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:43.981173000 UTC","crtl.aimatch.com","192.168.0.51"
"Mar 17, 2015 09:00:44.171105000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:44.207596000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:44.212627000 UTC","www.google-analytics.com","192.168.0.54"
"Mar 17, 2015 09:00:44.342413000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:44.347674000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:44.352037000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:44.375518000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:44.378513000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:44.474661000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:44.483153000 UTC","optimized-by.rubiconproject.com","192.168.0.51"
"Mar 17, 2015 09:00:44.516837000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:44.726303000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:00:44.809370000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:00:44.869651000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:00:44.950413000 UTC","s1.adform.net","192.168.0.51"
"Mar 17, 2015 09:00:44.988647000 UTC","b.scorecardresearch.com","192.168.0.51"
"Mar 17, 2015 09:00:45.041094000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:45.044465000 UTC","s1.adform.net","192.168.0.51"
"Mar 17, 2015 09:00:45.262133000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:45.939314000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:46.011806000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:46.024469000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:46.077171000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:00:46.458931000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:46.552757000 UTC","fonts.googleapis.com","192.168.0.54"
"Mar 17, 2015 09:00:46.685733000 UTC","fonts.gstatic.com","192.168.0.54"
"Mar 17, 2015 09:00:46.695733000 UTC","fonts.gstatic.com","192.168.0.54"
"Mar 17, 2015 09:00:46.733537000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:46.739041000 UTC","www.google-analytics.com","192.168.0.54"
"Mar 17, 2015 09:00:46.767827000 UTC","b.scorecardresearch.com","192.168.0.54"
"Mar 17, 2015 09:00:46.911694000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:47.534153000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:47.749849000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:48.139282000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:48.198125000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:48.216890000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:48.335837000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:48.340551000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:48.370028000 UTC","ads-grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:48.457560000 UTC","ads-grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:48.535302000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:48.548868000 UTC","ads-grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:48.871308000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:48.935005000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.120817000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.121622000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.124632000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.126164000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.130469000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.144465000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.154495000 UTC","crtl.aimatch.com","192.168.0.54"
"Mar 17, 2015 09:00:49.596675000 UTC","crtl.aimatch.com","192.168.0.54"
"Mar 17, 2015 09:00:49.666597000 UTC","ads.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:00:49.938466000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.939090000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.939090000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.939090000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.939202000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.939209000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:49.993353000 UTC","ads.incmd10.com","192.168.0.54"
"Mar 17, 2015 09:00:50.060061000 UTC","optimized-by.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:00:50.122653000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:50.126784000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:50.132501000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:50.136766000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:00:50.237417000 UTC","d5p.de17a.com","192.168.0.54"
"Mar 17, 2015 09:00:50.261424000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:00:50.331443000 UTC","track.adform.net","192.168.0.54"
"Mar 17, 2015 09:00:50.364063000 UTC","b.scorecardresearch.com","192.168.0.54"
"Mar 17, 2015 09:00:50.395382000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:00:50.419499000 UTC","s1.adform.net","192.168.0.54"
"Mar 17, 2015 09:00:50.420550000 UTC","b.scorecardresearch.com","192.168.0.54"
"Mar 17, 2015 09:00:50.452501000 UTC","tap2-cdn.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:00:50.511771000 UTC","track.adform.net","192.168.0.54"
"Mar 17, 2015 09:00:50.511780000 UTC","s1.adform.net","192.168.0.54"
"Mar 17, 2015 09:00:50.561130000 UTC","track.adform.net","192.168.0.54"
"Mar 17, 2015 09:00:50.691913000 UTC","pixel.quantserve.com","192.168.0.54"
"Mar 17, 2015 09:00:50.706287000 UTC","ib.adnxs.com","192.168.0.54"
"Mar 17, 2015 09:00:50.708556000 UTC","embed.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:50.729841000 UTC","d5p.de17a.com","192.168.0.54"
"Mar 17, 2015 09:00:50.759304000 UTC","pix04.revsci.net","192.168.0.54"
"Mar 17, 2015 09:00:50.775762000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:00:50.782554000 UTC","eu-u.openx.net","192.168.0.54"
"Mar 17, 2015 09:00:50.810662000 UTC","tap.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:00:50.852706000 UTC","ib.adnxs.com","192.168.0.54"
"Mar 17, 2015 09:00:50.867936000 UTC","scripts.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:50.883481000 UTC","pixel.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:00:50.886336000 UTC","pixel.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:00:50.918830000 UTC","eu-u.openx.net","192.168.0.54"
"Mar 17, 2015 09:00:50.936278000 UTC","pixel.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:00:51.078427000 UTC","tracker.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.132999000 UTC","banners.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.135296000 UTC","banners.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.299659000 UTC","scripts.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.326067000 UTC","tracking.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.348542000 UTC","images.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.390848000 UTC","font.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.549127000 UTC","resources.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.549336000 UTC","resources.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.549529000 UTC","resources.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.550831000 UTC","resources.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.551161000 UTC","resources.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:00:51.908981000 UTC","s1.adform.net","192.168.0.54"
"Mar 17, 2015 09:00:54.766881000 UTC","www.google-analytics.com","192.168.0.54"
"Mar 17, 2015 09:00:56.910772000 UTC","grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:00:56.913013000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:01:14.240895000 UTC","ads-grooveshark.com","192.168.0.51"
"Mar 17, 2015 09:01:14.700009000 UTC","crtl.aimatch.com","192.168.0.51"
"Mar 17, 2015 09:01:15.233982000 UTC","optimized-by.rubiconproject.com","192.168.0.51"
"Mar 17, 2015 09:01:15.421953000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:15.483314000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:15.537379000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:15.626077000 UTC","b.scorecardresearch.com","192.168.0.51"
"Mar 17, 2015 09:01:15.664116000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:16.826905000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:17.482259000 UTC","loadus.exelator.com","192.168.0.54"
"Mar 17, 2015 09:01:18.396934000 UTC","ads-grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:01:18.403546000 UTC","ads-grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:01:18.857159000 UTC","crtl.aimatch.com","192.168.0.54"
"Mar 17, 2015 09:01:19.188249000 UTC","ads.incmd10.com","192.168.0.54"
"Mar 17, 2015 09:01:19.195260000 UTC","crtl.aimatch.com","192.168.0.54"
"Mar 17, 2015 09:01:19.643727000 UTC","optimized-by.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:01:19.677430000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:19.766311000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:19.875442000 UTC","d5p.de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:19.923243000 UTC","b.scorecardresearch.com","192.168.0.54"
"Mar 17, 2015 09:01:19.926216000 UTC","track.adform.net","192.168.0.54"
"Mar 17, 2015 09:01:19.985899000 UTC","track.adform.net","192.168.0.54"
"Mar 17, 2015 09:01:20.042780000 UTC","track.adform.net","192.168.0.54"
"Mar 17, 2015 09:01:20.073198000 UTC","eu-u.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:20.080568000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:20.080779000 UTC","d5p.de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:20.134354000 UTC","embed.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:01:20.189343000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:20.189344000 UTC","cm.g.doubleclick.net","192.168.0.54"
"Mar 17, 2015 09:01:20.248187000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:20.298925000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:20.319449000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:20.326013000 UTC","us-u.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:20.390186000 UTC","d5p.de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:20.426894000 UTC","tracker.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:01:20.478470000 UTC","banners.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:01:20.489744000 UTC","banners.host.bannerflow.com","192.168.0.54"
"Mar 17, 2015 09:01:21.278098000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:21.657674000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:21.788734000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:22.081216000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:23.587776000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:25.019340000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:26.427915000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:28.047869000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:29.437503000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:29.908195000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:30.308357000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:30.807618000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:34.980901000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:01:35.075601000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:01:35.141070000 UTC","static-a.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:01:35.143815000 UTC","images.gs-cdn.net","192.168.0.54"
"Mar 17, 2015 09:01:35.555249000 UTC","stream196a-he.grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:01:44.937236000 UTC","ads-grooveshark.com","192.168.0.51"
"Mar 17, 2015 09:01:45.633164000 UTC","crtl.aimatch.com","192.168.0.51"
"Mar 17, 2015 09:01:46.144483000 UTC","optimized-by.rubiconproject.com","192.168.0.51"
"Mar 17, 2015 09:01:46.293472000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:46.353515000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:46.396632000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:46.486090000 UTC","b.scorecardresearch.com","192.168.0.51"
"Mar 17, 2015 09:01:46.553058000 UTC","update.nai.com","192.168.0.54"
"Mar 17, 2015 09:01:46.558091000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:47.788804000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:01:48.400311000 UTC","ads-grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:01:48.403995000 UTC","ads-grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:01:48.906676000 UTC","crtl.aimatch.com","192.168.0.54"
"Mar 17, 2015 09:01:49.136409000 UTC","ads.incmd10.com","192.168.0.54"
"Mar 17, 2015 09:01:49.141390000 UTC","crtl.aimatch.com","192.168.0.54"
"Mar 17, 2015 09:01:49.593648000 UTC","optimized-by.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:01:49.614618000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:49.686413000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:49.810629000 UTC","d5p.de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:49.857735000 UTC","b.scorecardresearch.com","192.168.0.54"
"Mar 17, 2015 09:01:49.861877000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:49.902273000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:49.902282000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:49.980533000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:01:49.988111000 UTC","eu-u.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:49.993027000 UTC","uk-ads.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:50.075134000 UTC","ox-d.rocketadserver.com","192.168.0.54"
"Mar 17, 2015 09:01:50.135736000 UTC","r.turn.com","192.168.0.54"
"Mar 17, 2015 09:01:50.140440000 UTC","ox-d.rocketadserver.com","192.168.0.54"
"Mar 17, 2015 09:01:50.293017000 UTC","u.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:50.302535000 UTC","d.p-td.com","192.168.0.54"
"Mar 17, 2015 09:01:50.355901000 UTC","ox-d.rocketadserver.com","192.168.0.54"
"Mar 17, 2015 09:01:50.465400000 UTC","d.audienceiq.com","192.168.0.54"
"Mar 17, 2015 09:01:50.498639000 UTC","ox-d.rocketadserver.com","192.168.0.54"
"Mar 17, 2015 09:01:50.522618000 UTC","d.audienceiq.com","192.168.0.54"
"Mar 17, 2015 09:01:50.597922000 UTC","us-u.openx.net","192.168.0.54"
"Mar 17, 2015 09:01:50.612679000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:01:56.143772000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:01:56.158908000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:01:59.888415000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:05.179334000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:05.182540000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:05.954046000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:14.667499000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:15.020199000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:15.689709000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:15.700767000 UTC","ads-grooveshark.com","192.168.0.51"
"Mar 17, 2015 09:02:15.717214000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:16.140760000 UTC","crtl.aimatch.com","192.168.0.51"
"Mar 17, 2015 09:02:16.813560000 UTC","optimized-by.rubiconproject.com","192.168.0.51"
"Mar 17, 2015 09:02:16.995455000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:02:17.060166000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:02:17.103592000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:02:17.130931000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:17.185565000 UTC","b.scorecardresearch.com","192.168.0.51"
"Mar 17, 2015 09:02:17.307416000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:02:17.901125000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:18.414818000 UTC","ads-grooveshark.com","192.168.0.54"
"Mar 17, 2015 09:02:18.439167000 UTC","track.adform.net","192.168.0.51"
"Mar 17, 2015 09:02:18.861746000 UTC","crtl.aimatch.com","192.168.0.54"
"Mar 17, 2015 09:02:19.310044000 UTC","optimized-by.rubiconproject.com","192.168.0.54"
"Mar 17, 2015 09:02:19.429143000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:19.584585000 UTC","d5p.de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:19.628992000 UTC","b.scorecardresearch.com","192.168.0.54"
"Mar 17, 2015 09:02:19.636094000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:19.695642000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:19.717425000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:19.773205000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:19.941019000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.047080000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.047226000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.146048000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:20.186222000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.313132000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.428041000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.506089000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.586797000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.587113000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.676675000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.764099000 UTC","de17a.com","192.168.0.54"
"Mar 17, 2015 09:02:20.824273000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:22.726984000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:24.620546000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:25.392502000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:25.407900000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:26.140926000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:26.141307000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:26.468929000 UTC","data.datalymedia.com","192.168.0.54"
"Mar 17, 2015 09:02:27.579786000 UTC","impse.tradedoubler.com","192.168.0.54"
"Mar 17, 2015 09:02:27.745717000 UTC","a.nonstoppartner.net","192.168.0.54"
"Mar 17, 2015 09:02:28.489977000 UTC","impse.tradedoubler.com","192.168.0.54"
"Mar 17, 2015 09:02:28.524217000 UTC","a.nonstoppartner.net","192.168.0.54"
"Mar 17, 2015 09:02:28.620340000 UTC","impse.tradedoubler.com","192.168.0.54"
"Mar 17, 2015 09:02:28.746458000 UTC","a.nonstoppartner.net","192.168.0.54"
"Mar 17, 2015 09:02:29.319975000 UTC","impse.tradedoubler.com","192.168.0.54"
"Mar 17, 2015 09:02:29.360235000 UTC","a.nonstoppartner.net","192.168.0.54"
"Mar 17, 2015 09:02:31.281545000 UTC","impse.tradedoubler.com","192.168.0.54"
"Mar 17, 2015 09:02:31.324161000 UTC","a.nonstoppartner.net","192.168.0.54"
"Mar 17, 2015 09:02:32.200979000 UTC","impse.tradedoubler.com","192.168.0.54"
"Mar 17, 2015 09:02:32.243929000 UTC","a.nonstoppartner.net","192.168.0.54"
"Mar 17, 2015 09:02:33.160488000 UTC","impse.tradedoubler.com","192.168.0.54"
"Mar 17, 2015 09:02:33.202913000 UTC","a.nonstoppartner.net","192.168.0.54"
"Mar 17, 2015 09:02:40.200620000 UTC","impse.tradedoubler.com","192.168.0.54"
